x,y,class
4.144845858182094,2.5155192603686305,0.0
3.033228935504157,2.6872284300669294,0.0
1.7277449555583682,1.6863511668780748,0.0
3.532181012018147,0.6323544659006743,0.0
1.8440737961965414,1.4096972953855147,0.0
2.330634893251685,0.8011203741804542,0.0
1.957359904373999,2.9787144821935074,0.0
2.401290982889683,1.154770673680174,0.0
1.9002895215138413,1.5303252853732088,0.0
2.193251382022251,1.9561893372341586,0.0
1.9386421317557447,1.6434635305721421,0.0
1.6731967347016061,2.5058426661233,0.0
1.3469581372060038,1.6603266241968169,0.0
2.095424921428327,1.9515070311874734,0.0
0.9483661786948328,0.4643354513002227,0.0
2.7812218701514135,1.5650405424323643,0.0
1.3064356450137904,2.38023818210786,0.0
2.334857405149611,1.0289809997192563,0.0
1.632208360444324,2.6793289419830613,0.0
2.3303056826951085,1.8616082312799032,0.0
3.8595733781458543,1.8386308596298544,0.0
2.377771306201562,0.6135161840248466,0.0
2.043072140216284,2.7011192579843573,0.0
1.8742575064509057,2.1034752305681104,0.0
1.9084252289085721,1.494361125359743,0.0
2.048810698599558,2.169745112003331,0.0
2.1862607322542833,0.4497249707670836,0.0
1.1593477831924512,0.3856864595816225,0.0
2.113552787306453,3.404102328028436,0.0
2.731754850010959,0.46948966097050393,0.0
1.7719761520912787,1.896394575260621,0.0
3.7939557378009305,2.067935466068297,0.0
0.0529005239292899,0.8688784280080109,0.0
3.097840025306045,2.162221961588233,0.0
1.6634682660969335,1.1851150714166199,0.0
3.076198120234566,1.9607230393700992,0.0
1.2142279201303365,3.303428568098946,0.0
2.3513423939419162,2.7510444558991454,0.0
1.7177464199170551,1.275819839108971,0.0
2.6228513679784733,2.4337898189166807,0.0
1.3522249573327454,2.0305933672847982,0.0
1.3878589141373687,1.430189678875517,0.0
2.042808888956492,2.9700319601480034,0.0
2.3492568620739385,1.6830568001092532,0.0
-0.08501096792919416,1.765074652117256,0.0
2.2197285715630564,3.6961587965289135,0.0
2.343462030691456,1.3437389171717884,0.0
0.2953291537643141,2.2838116580904657,0.0
3.164905120637046,1.8040965041909496,0.0
0.8105498799661717,1.4111393686089104,0.0
2.2146773787897143,2.157612203962468,0.0
2.4628200554125277,3.288647273412117,0.0
1.603387857761382,0.8426099290994506,0.0
2.8781321828025,2.6212009834246635,0.0
1.8379133260359697,3.052909723677187,0.0
2.455537754246966,2.4223935029336996,0.0
3.271136269282777,2.450944792469304,0.0
2.7934612493703095,1.7373874363717168,0.0
1.6176150754946907,2.0601284439161085,0.0
2.0693099996846467,0.8974679459010282,0.0
1.7242141319619178,3.325847303609917,0.0
1.87458369728331,2.6983525147284424,0.0
1.2921441523859802,3.038044180530388,0.0
1.263450662367837,1.7059168531363909,0.0
1.998096049887035,1.5918612683666038,0.0
2.254928882168039,2.5344349134209763,0.0
2.1132772035740466,3.2486067530947143,0.0
2.8403180840755096,1.4906964051298743,0.0
0.8912559273984795,1.152729849164971,0.0
2.417228456993336,2.692799098130046,0.0
0.3878163288265919,2.207691408709032,0.0
1.969333918272076,1.784691470552846,0.0
0.8636701802545232,2.8088550097691827,0.0
0.7720275896887632,1.0774533974828193,0.0
0.8920862275023498,2.363047710937706,0.0
1.3322423027964954,3.2042131603987887,0.0
0.4126223100210038,1.4916427973952455,0.0
1.6837173554065072,2.9553962642641842,0.0
2.78315247062469,2.741374944066877,0.0
2.528025461155547,1.7348328021665336,0.0
2.6377035395202206,2.278205941518096,0.0
3.045280189364382,1.0672784518265854,0.0
1.1307373392324722,0.8947411427420289,0.0
2.76701458905835,1.0142307200565224,0.0
0.23241073617039665,1.003658300621911,0.0
0.9458488601634567,0.514352045820972,0.0
3.744795128113725,2.7072216132153546,0.0
1.4412827731146851,2.7628388546694644,0.0
1.2603567300379654,2.280866923072062,0.0
1.874994190139571,1.3242316904094704,0.0
2.669449517480091,1.0270058978226562,0.0
1.230449031101506,1.4021205738762705,0.0
2.634181256891922,2.1204012570976434,0.0
1.1857403210526123,2.094385973963719,0.0
1.5791644588063258,1.7983502472042963,0.0
2.58865987001704,1.2460956069163789,0.0
0.9401013662297621,2.9234632193365866,0.0
3.334987917136691,2.1475527159498866,0.0
1.941348152893214,1.7301741575299816,0.0
1.0155082312487216,2.2334056060994794,0.0
2.654109096386107,1.2609707273811241,0.0
2.005500798980944,2.2405653709536946,0.0
2.236091490369839,1.992531097485203,0.0
0.43953257426917913,0.19077409567071557,0.0
2.536886761580236,1.8505274302064927,0.0
2.4754051186259978,2.5827192455246113,0.0
2.299903025008486,1.8312640653682517,0.0
2.6670481921833447,2.166594458366098,0.0
3.008466286429596,3.7267726781089268,0.0
3.292347759995308,2.681551679607345,0.0
2.161373871974344,2.7713151423986235,0.0
2.0066365020942345,2.274402264565794,0.0
1.8532843407197777,1.3315431528427994,0.0
